ResponseId,PROLIFIC_PID,slot,headline,GOID,cue_no,dimension,instruction,credibility_rating,added_to_cart,FL_19_DO,age,gender,political_party,fiscal_beliefs,social_beliefs,dem_or_rep,lean_dem_or_rep,race,employment,parents_education_1,parents_education_2,parents_education_3,attention_check_cashier,household_income,num_people_in_household,family_social_class,attention_check_two,prolific_id_demo,Selected,Instruction,MorphCredibility,MorphEngagement,cue_type,headline_version_id,base_headline_id,instruction_label
R_1ccIVbMGpPCTDyX,5fefaa63238d4be5c34c0d51,17,"If Harvard Is Slipping, It's Because China Is Soaring, Explained",3293875757_C1,C1,credibility,EngManipulation,3,0,EngManipulation,29,1,3,4,2,1,NA,3,1,8,6,6,2,13,3,5,2,5fefaa63238d4be5c34c0d51,0,1,1,0,C1,3293875757_C1,3293875757,engagement
R_1ccIVbMGpPCTDyX,5fefaa63238d4be5c34c0d51,18,Formal Process Examines Warm Bowls of Inspiration,3300226444_C3,C3,credibility,EngManipulation,5,0,EngManipulation,29,1,3,4,2,1,NA,3,1,8,6,6,2,13,3,5,2,5fefaa63238d4be5c34c0d51,0,1,1,0,C3,3300226444_C3,3300226444,engagement
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,1,Inside the Fight to Keep Iran Online,3294180814_N,N,neutral,CredManipulation,3,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,0,N,3294180814_N,3294180814_N,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,2,Some Prices at Five Below Are Nudging Above $5 Mark — and rivals are bracing for what’s next,3299613724_E3,E3,engagement,CredManipulation,2,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,1,E3,3299613724_E3,3299613724,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,3,"As uncertainty hangs over it, U.S., Iran Poised to Meet for Negotiations --- Kushner, Witkoff likely to join effort at regional diplomacy to head off a strike — as leaders weigh a risky choice",3299613709_E2,E2,engagement,CredManipulation,5,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,1,E2,3299613709_E2,3299613709,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,4,Why Pressure From Trump Revives Colombia's Clash With Rebel Group Is Stirring Strong Reactions,3293875750_E2,E2,engagement,CredManipulation,2,1,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,1,0,0,1,E2,3293875750_E2,3293875750,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,5,Kimberly-Clark Posts Higher Profit — with an uneasy question hanging over it,3297616420_E3,E3,engagement,CredManipulation,4,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,1,E3,3297616420_E3,3297616420,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,6,"Sundance Film Festival to leave Park City, ending its long run there",3299616362_C1,C1,credibility,CredManipulation,4,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,1,0,C1,3299616362_C1,3299616362,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,7,Alcaraz Topples Djokovic and Becomes the Youngest to Complete a Career Grand Slam,3299380478_E1,E1,engagement,CredManipulation,3,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,1,E1,3299380478_E1,3299380478,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,8,Russia Resumes Strikes On Ukrainian Energy Sites,3300228849_N,N,neutral,CredManipulation,4,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,0,N,3300228849_N,3300228849_N,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,9,Details on Trump Sharpens Threat As Clashes With Agents Continue in Minnesota,3293557029_C1,C1,credibility,CredManipulation,5,1,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,1,0,1,0,C1,3293557029_C1,3293557029,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,10,Report: This Hasidic Reporter Has a Few Questions for Mayor Mamdani,3300194749_C2,C2,credibility,CredManipulation,3,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,1,0,C2,3300194749_C2,3300194749,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,11,Gulf Moves Hurt U.S.'s Iran Plans,3297619299_N,N,neutral,CredManipulation,5,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,0,N,3297619299_N,3297619299_N,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,12,Warsh Traveled Long Path to Fed Chair --- Trump's choice has in the past defended the independence of the central bank,3298850631_N,N,neutral,CredManipulation,4,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,0,N,3298850631_N,3298850631_N,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,13,"Trade War With India Off, but Peace Terms Murky, Analysts Say",3300226482_C2,C2,credibility,CredManipulation,5,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,1,0,C2,3300226482_C2,3300226482,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,14,Cold Snap Linked to Dozens of Deaths; Millions Under Weather Warnings,3299612165_C2,C2,credibility,CredManipulation,4,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,1,0,C2,3299612165_C2,3299612165,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,15,"Trump and India Call Off Their Trade War, but the Terms of Peace Are Murky",3300194747_N,N,neutral,CredManipulation,6,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,0,N,3300194747_N,3300194747_N,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,16,A growing dilemma for Uber Eats Ordered To Pay $3.5 Million,3299378809_E2,E2,engagement,CredManipulation,4,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,1,E2,3299378809_E2,3299378809,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,17,Report: Representing The Poorest While Living The High Life,3300226464_C2,C2,credibility,CredManipulation,4,1,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,1,0,1,0,C2,3300226464_C2,3300226464,credibility
R_1dabk1MX69OsIhE,5ffc9218eb4ab30bbeb6c301,18,"In Wintry Michigan, Floridians Grew Closer",3294219848_N,N,neutral,CredManipulation,6,0,CredManipulation,32,1,4,5,3,3,1,3,1,5,6,6,2,11,4,5,2,5ffc9218eb4ab30bbeb6c301,0,0,0,0,N,3294219848_N,3294219848_N,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,1,"Details on Instead of Battling Trump, San Francisco’s Mayor Is Sweating the Small Stuff",3300194750_C1,C1,credibility,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,1,0,C1,3300194750_C1,3300194750,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,2,League to Examine Giants Owner's Epstein Ties,3300226436_N,N,neutral,CredManipulation,5,1,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,1,0,0,0,N,3300226436_N,3300226436_N,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,3,Mining’s Surprise Hiring Boom Features an Unlikely Star: Retired Generals,3299380501_E1,E1,engagement,CredManipulation,5,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,0,1,E1,3299380501_E1,3299380501,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,4,"The Hip Priest, the Ex-Hedge Funder and the $10 Million Town House Draws Intense Public Response",3294117061_E2,E2,engagement,CredManipulation,5,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,0,1,E2,3294117061_E2,3294117061,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,5,"In an audit summary, In Kyiv, a Hunt for Warmth --- Attacks plunge capital into darkness, cold, but residents remain resilient.",3297295415_C3,C3,credibility,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,1,0,C3,3297295415_C3,3297295415,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,6,Minneapolis and an Internet at War With Truth Draws Intense Public Response,3300226489_E2,E2,engagement,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,0,1,E2,3300226489_E2,3300226489,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,7,Trump's Fed Pick Faces Confirmation Challenges,3298850641_C2,C2,credibility,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,1,0,C2,3298850641_C2,3298850641,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,8,House panel reaches deal after contempt threat; Clintons to testify in Epstein inquiry under agreed terms,3300233859_C3,C3,credibility,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,1,0,C3,3300233859_C3,3300233859,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,9,"Microsoft Pledged to Save Water. In the AI Era, It Expects Water Use to Soar. Draws Intense Public Response",3299645135_E2,E2,engagement,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,0,1,E2,3299645135_E2,3299645135,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,10,"Devon Energy, Coterra Ink All-Stock Deal To Create New Giant U.S. Shale Producer",3299613763_N,N,neutral,CredManipulation,6,1,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,1,0,0,0,N,3299613763_N,3299613763_N,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,11,A high-stakes moment for States Rush to Remove Legal Shield for Federal Officers,3300234116_E2,E2,engagement,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,0,1,E2,3300234116_E2,3300234116,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,12,"Afghan Music Refuge At Risk of Falling Silent, Analysts Say",3294219857_C2,C2,credibility,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,1,0,C2,3294219857_C2,3294219857,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,13,Generals Are Hot Commodity in Mining — with an uneasy question hanging over it,3299380501_E3,E3,engagement,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,0,1,E3,3299380501_E3,3299380501,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,14,"As Iran Faces Protests, What's Different This Time? And What Persists?, According to Officials",3293875725_C2,C2,credibility,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,1,0,C2,3293875725_C2,3293875725,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,15,Powered-Land Strategy Accelerates --- Infrastructure investors turn to helping developers secure power sites,3299380572_N,N,neutral,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,0,0,N,3299380572_N,3299380572_N,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,16,"Grim Footage Helped Spur Trump Reversal --- As administration's claims about victim collapsed, president grew frustrated",3297297402_N,N,neutral,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,0,0,N,3297297402_N,3297297402_N,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,17,Families of Two Killed in Boat Strike Sue U.S.,3297616249_N,N,neutral,CredManipulation,6,0,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,0,0,0,0,N,3297616249_N,3297616249_N,credibility
R_7LOGXE11c9c9ejP,679023f5b7572e2b6cb86bf7,18,Plan to Save Elephants Turns Deadly --- Malawi project has left dozens of people and animals dead as good intentions go awry,3298850629_N,N,neutral,CredManipulation,6,1,CredManipulation,33,1,2,2,1,3,1,4,2,6,4,4,2,13,2,6,2,679023f5b7572e2b6cb86bf7,1,0,0,0,N,3298850629_N,3298850629_N,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,1,Nvidia’s Second Thoughts Slow a Potential OpenAI Megadeal,3298850635_E1,E1,engagement,CredManipulation,3,1,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,1,0,0,1,E1,3298850635_E1,3298850635,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,2,Swatch shares rise as the watchmaker returns to sales growth,3299378812_C1,C1,credibility,CredManipulation,2,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,1,0,C1,3299378812_C1,3299378812,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,3,Chaos in Minneapolis Exposes an Internet at War With Truth While Stakes Continue to Rise,3300194741_E3,E3,engagement,CredManipulation,3,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,0,1,E3,3300194741_E3,3300194741,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,4,Formal Process Examines 2026 May Be the Year of the Mega IPO,3293588093_C3,C3,credibility,CredManipulation,3,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,1,0,C3,3293588093_C3,3293588093,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,5,Details on Trump's Fight in Minnesota Is About More Than Immigration,3294219899_C1,C1,credibility,CredManipulation,2,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,1,0,C1,3294219899_C1,3294219899,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,6,"A Conservative Challenge to Bad Bunny's Halftime Show, Explained",3300226480_C1,C1,credibility,CredManipulation,1,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,1,0,C1,3300226480_C1,3300226480,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,7,"Icemageddon, Southern Style While Stakes Continue to Rise",3300226461_E3,E3,engagement,CredManipulation,2,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,0,1,E3,3300226461_E3,3300226461,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,8,Taiwan Bolsters Partnership With U.S. Despite Tensions,3300233889_N,N,neutral,CredManipulation,3,1,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,1,0,0,0,N,3300233889_N,3300233889_N,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,9,"In Madrid Enclave, Exiles, Including 'Presidente,' Watch and Wait",3294219894_N,N,neutral,CredManipulation,2,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,0,0,N,3294219894_N,3294219894_N,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,10,Walmart Reaches $1 Trillion Value --- Stock gain puts the retail giant in select group mostly made up of tech companies — and the next move is watched closely,3300228825_E2,E2,engagement,CredManipulation,5,1,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,1,0,0,1,E2,3300228825_E2,3300228825,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,11,"Report: The Hip Priest, the Ex-Hedge Funder and the $10 Million Town House",3294117061_C2,C2,credibility,CredManipulation,2,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,1,0,C2,3294117061_C2,3294117061,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,12,"Virginia Lawmakers Take Big Step Toward Redrawing House Maps, Analysts Say",3294219870_C2,C2,credibility,CredManipulation,5,1,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,1,0,1,0,C2,3294219870_C2,3294219870,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,13,Software Startup Synthesia's Latest Funding Values It at $4 Billion,3297297396_N,N,neutral,CredManipulation,5,1,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,1,0,0,0,N,3297297396_N,3297297396_N,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,14,What No One Saw Coming: Shutdown Jolts Workers and Performers,3300226479_E1,E1,engagement,CredManipulation,4,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,0,1,E1,3300226479_E1,3300226479,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,15,"In Trump’s Fraud Crackdown, Political Foes Face Harshest Scrutiny, in a Surprise Development",3300258758_E1,E1,engagement,CredManipulation,3,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,0,1,E1,3300258758_E1,3300258758,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,16,Bob the Drag Queen Is Acting Like a Nerd,3294219828_N,N,neutral,CredManipulation,1,0,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,0,0,0,0,N,3294219828_N,3294219828_N,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,17,"Costa Ricans Shift to Right --- A conservative is elected president, furthering a trend in Latin America",3299613663_N,N,neutral,CredManipulation,2,1,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,1,0,0,0,N,3299613663_N,3299613663_N,credibility
R_6maR18DMyYpvEin,669ed6f3bf86c695d928d76a,18,Why a New Mexico Developer Quit Natural Gas,3299645141_N,N,neutral,CredManipulation,4,1,CredManipulation,27,2,2,2,2,1,NA,4,1,6,3,3,2,9,1,5,2,669ed6f3bf86c695d928d76a,1,0,0,0,N,3299645141_N,3299645141_N,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,1,"All the Things Named for Trump, and How Long Other Presidents Had to Wait as Pressure Builds",3293588088_E3,E3,engagement,CredManipulation,3,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,1,E3,3293588088_E3,3293588088,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,2,Details on Experts Give Trump Suit Against Noah Slim Chances,3300226442_C1,C1,credibility,CredManipulation,3,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,1,0,C1,3300226442_C1,3300226442,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,3,BlackRock Ignites Credit Worries,3298343619_N,N,neutral,CredManipulation,6,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,0,N,3298343619_N,3298343619_N,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,4,Charter Hit By Decline In Internet Customers — but one unresolved issue could change everything,3298850623_E3,E3,engagement,CredManipulation,4,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,1,E3,3298850623_E3,3298850623,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,5,"Not All Drilling Is for Oil; It Taps Into Earth's Heat, According to Officials",3294219890_C2,C2,credibility,CredManipulation,6,1,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,1,0,1,0,C2,3294219890_C2,3294219890,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,6,Starbucks Chief Sets Table for '26,3297297531_N,N,neutral,CredManipulation,6,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,0,N,3297297531_N,3297297531_N,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,7,Bankrupt Saks plans to close most Off 5th stores as it restructures,3298338128_C1,C1,credibility,CredManipulation,6,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,1,0,C1,3298338128_C1,3298338128,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,8,"Why Sale of 5,000 Apartments Gets Approval From Judge Over Mayor's Objections Is Stirring Strong Reactions",3293875728_E2,E2,engagement,CredManipulation,4,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,1,E2,3293875728_E2,3293875728,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,9,"'It's Been Brutal': ICE Surge Ravages Twin Cities Economy, Analysts Say",3300226485_C2,C2,credibility,CredManipulation,4,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,1,0,C2,3300226485_C2,3300226485,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,10,"Chinese Demand Lifts iPhone Sales — Apple races past its strong forecast, but cost projections worry investors; and rivals are bracing for what’s next",3298343589_E3,E3,engagement,CredManipulation,4,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,1,E3,3298343589_E3,3298343589,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,11,"Trump Sues Treasury, IRS for $10 Billion In Tax Leak",3298345372_N,N,neutral,CredManipulation,5,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,0,N,3298345372_N,3298345372_N,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,12,Russia Debates How Well It's Adapted to the Age of Drones,3294219865_N,N,neutral,CredManipulation,5,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,0,N,3294219865_N,3294219865_N,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,13,"Details on Billy Bass Nelson, Original Bassist for Funkadelic, Dies at 75",3300194742_C1,C1,credibility,CredManipulation,6,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,1,0,C1,3300194742_C1,3300194742,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,14,Formal Process Examines Trump Plans $12 Billion 'Vault' of Tech Minerals,3300226435_C3,C3,credibility,CredManipulation,2,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,1,0,C3,3300226435_C3,3300226435,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,15,"As uncertainty hangs over it, Pretti, Agents Had Earlier Altercation — as leaders weigh a risky choice",3297947003_E2,E2,engagement,CredManipulation,4,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,1,E2,3297947003_E2,3297947003,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,16,New York Republican Gets Rowdy Reception at a Town Hall,3299610153_N,N,neutral,CredManipulation,4,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,0,N,3299610153_N,3299610153_N,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,17,TikTok Reaches a Settlement in Teen Mental Health Case,3297616240_E1,E1,engagement,CredManipulation,4,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,1,E1,3297616240_E1,3297616240,credibility
R_5Qc2PMgg5QFzh5i,6684faf184aece78a44eab97,18,French Firm to Cut ICE-Linked Unit --- Capgemini's move comes over criticism of contract to track immigrants in U.S.,3299380475_N,N,neutral,CredManipulation,2,0,CredManipulation,41,1,4,4,3,3,2,4,1,4,5,6,2,4,1,2,2,6684faf184aece78a44eab97,0,0,0,0,N,3299380475_N,3299380475_N,credibility
R_1s0xeBr4jPOlk7A,5df12d8b53e84603acbf5319,1,"In a growing test, The Road Less Crowded / St. Martin: One Little Reason to Skip St. Barts --- Looking for a quiet beach, a good meal and a touch of French je ne sais quoi? Here's why tiny St. Martin might be what you really want. — as investors brace for what follows",3298850589_E2,E2,engagement,EngManipulation,4,0,EngManipulation,25,2,2,1,1,1,NA,3,4,6,4,6,2,3,2,2,2,5df12d8b53e84603acbf5319,0,1,0,1,E2,3298850589_E2,3298850589,engagement
